0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.5963355302810669,0.11183418333530426,-0.2630963921546936,0.9999908208847046,0.6046644449234009,0.09578375518321991,-0.25565749406814575,0.9999750852584839,0.6100401282310486,0.09524451196193695,-0.25573888421058655,0.9999760985374451,0.6155294179916382,0.09493748098611832,-0.25576910376548767,0.9999791383743286,0.592314600944519,0.09751155972480774,-0.2368343323469162,0.9999741315841675,0.5894508957862854,0.09792191535234451,-0.23679034411907196,0.9999668598175049,0.586891770362854,0.09823282063007355,-0.2367771863937378,0.9999656081199646,0.6271733641624451,0.1033860370516777,-0.17626610398292542,0.9999799728393555,0.5876328349113464,0.10718606412410736,-0.0881282240152359,0.999912679195404,0.6076279282569885,0.1291573941707611,-0.23194904625415802,0.9999920725822449,0.5920120477676392,0.12992583215236664,-0.20661120116710663,0.9999854564666748,0.6697355508804321,0.19361287355422974,-0.18039000034332275,0.999994695186615,0.5655880570411682,0.22556790709495544,0.06435589492321014,0.9999314546585083,0.6864243745803833,0.31318026781082153,-0.21597445011138916,0.9981233477592468,0.5552386045455933,0.3478148877620697,0.1390664279460907,0.8232542276382446,0.6781920194625854,0.4215913414955139,-0.3470293879508972,0.9944849014282227,0.5438874959945679,0.4514002799987793,0.010431109927594662,0.915094256401062,0.6808187961578369,0.462574303150177,-0.3998688757419586,0.9876337647438049,0.5394123792648315,0.48601049184799194,-0.017408519983291626,0.8690078258514404,0.6675838828086853,0.4595484733581543,-0.4277605414390564,0.9878289699554443,0.543505072593689,0.4841808080673218,-0.06467735767364502,0.8749247193336487,0.6625338196754456,0.4506237208843231,-0.35917288064956665,0.981203019618988,0.5463961362838745,0.47466734051704407,-0.012518389150500298,0.8595495223999023,0.6559699773788452,0.4330107271671295,-0.0820293202996254,0.9997498393058777,0.5930074453353882,0.44126877188682556,0.08212219923734665,0.9996716380119324,0.6692091226577759,0.6189395785331726,-0.12377811968326569,0.9934735894203186,0.5883467793464661,0.6184291243553162,0.0780569463968277,0.975760281085968,0.6861199140548706,0.7895292043685913,-0.007313134614378214,0.9923443794250488,0.598570704460144,0.782704770565033,0.21925127506256104,0.9822919964790344,0.685204267501831,0.8123542070388794,-0.007147050462663174,0.8990819454193115,0.607444167137146,0.8104158639907837,0.22322578728199005,0.935609757900238,0.6743466854095459,0.8382982611656189,-0.17287860810756683,0.9847960472106934,0.5434876680374146,0.8180832266807556,0.0956658124923706,0.9760123491287231
0.5958445072174072,0.111684150993824,-0.2612569332122803,0.9999910593032837,0.6043127775192261,0.09574134647846222,-0.2533280849456787,0.9999756813049316,0.60968017578125,0.09518350660800934,-0.253411203622818,0.999976634979248,0.6151427030563354,0.09484945237636566,-0.25344231724739075,0.9999796152114868,0.5919869542121887,0.09747970849275589,-0.23464727401733398,0.99997478723526,0.5891863107681274,0.09786854684352875,-0.23460230231285095,0.999967634677887,0.5866430997848511,0.0981646403670311,-0.23458540439605713,0.9999664425849915,0.6267341375350952,0.1032806783914566,-0.17289653420448303,0.9999804496765137,0.5874912142753601,0.10694877058267593,-0.08558958768844604,0.9999147653579712,0.6070592999458313,0.1289740353822708,-0.22996051609516144,0.9999922513961792,0.5915874242782593,0.12975099682807922,-0.20481117069721222,0.9999858140945435,0.6693853735923767,0.19343525171279907,-0.17728394269943237,0.9999947547912598,0.565186619758606,0.22554230690002441,0.06512601673603058,0.9999321103096008,0.6863052248954773,0.31318342685699463,-0.21299836039543152,0.9981515407562256,0.5551074743270874,0.34781286120414734,0.13887901604175568,0.8255029320716858,0.6777709126472473,0.4217994511127472,-0.34438106417655945,0.9945928454399109,0.5437017679214478,0.45119065046310425,0.008495436981320381,0.9166872501373291,0.680658757686615,0.4630756676197052,-0.3977910578250885,0.9878260493278503,0.5391179323196411,0.4859105348587036,-0.019893666729331017,0.8711596131324768,0.6672839522361755,0.46000003814697266,-0.42588216066360474,0.9880144000053406,0.5432490110397339,0.48389700055122375,-0.06705103069543839,0.876971423625946,0.661911129951477,0.45082563161849976,-0.3566269278526306,0.981480598449707,0.546190619468689,0.4743158221244812,-0.014402171596884727,0.8616781234741211,0.6556689143180847,0.43308109045028687,-0.08177205175161362,0.9997528195381165,0.5927237272262573,0.44127607345581055,0.08187218010425568,0.9996747970581055,0.6697922945022583,0.6188780069351196,-0.131215900182724,0.9935213923454285,0.5878150463104248,0.6184220910072327,0.07835344970226288,0.9760580062866211,0.6861199736595154,0.7902325391769409,-0.027239248156547546,0.9923856258392334,0.5986077785491943,0.7827081680297852,0.22050762176513672,0.9824522733688354,0.6851622462272644,0.8130952715873718,-0.02865048125386238,0.9005131721496582,0.6074461936950684,0.8104115724563599,0.22436682879924774,0.9360350966453552,0.6743504405021667,0.838285505771637,-0.19485536217689514,0.9848882555961609,0.5435113906860352,0.8185641765594482,0.096756212413311,0.9761515855789185
0.595169723033905,0.11157284677028656,-0.24847905337810516,0.9999912977218628,0.603584349155426,0.0956757590174675,-0.24063792824745178,0.9999762177467346,0.608977735042572,0.09507402777671814,-0.240718811750412,0.999977171421051,0.6144213080406189,0.09470368921756744,-0.24073989689350128,0.9999800324440002,0.5913101434707642,0.09743748605251312,-0.22214332222938538,0.9999753832817078,0.5886349678039551,0.09781869500875473,-0.22209568321704865,0.9999684691429138,0.5860203504562378,0.09812366217374802,-0.2220848798751831,0.9999672770500183,0.6259742379188538,0.10311965644359589,-0.16280242800712585,0.9999808073043823,0.5870447158813477,0.1068224385380745,-0.07599706202745438,0.9999167919158936,0.6064162850379944,0.12885276973247528,-0.21826879680156708,0.9999923706054688,0.5909998416900635,0.12965169548988342,-0.1933060586452484,0.9999860525131226,0.6690463423728943,0.1933007836341858,-0.1691894233226776,0.9999948143959045,0.5646829009056091,0.22552640736103058,0.06886429339647293,0.9999326467514038,0.6861037611961365,0.3129798471927643,-0.20875689387321472,0.9981550574302673,0.5551137924194336,0.3479963541030884,0.1393737494945526,0.825019359588623,0.6775283217430115,0.4214893877506256,-0.34398984909057617,0.9946614503860474,0.5436083078384399,0.45130646228790283,0.00842596497386694,0.9176536202430725,0.6804226636886597,0.46289512515068054,-0.39750248193740845,0.9879732728004456,0.5390901565551758,0.486033171415329,-0.020131954923272133,0.8727630972862244,0.6668680310249329,0.45969194173812866,-0.42532163858413696,0.9881502985954285,0.5431728959083557,0.4839078485965729,-0.06722159683704376,0.8785033822059631,0.6614366769790649,0.45020514726638794,-0.356158047914505,0.9816708564758301,0.5460876822471619,0.47431638836860657,-0.014463233761489391,0.8632035255432129,0.6556100845336914,0.43322858214378357,-0.08124028146266937,0.9997562766075134,0.5926342010498047,0.4414106011390686,0.08134254813194275,0.9996803998947144,0.6698585748672485,0.6179267764091492,-0.13044703006744385,0.9936450123786926,0.5873119831085205,0.6164229512214661,0.07825693488121033,0.9766760468482971,0.6859175562858582,0.7902076244354248,-0.02713332511484623,0.9925113916397095,0.5985771417617798,0.7825940251350403,0.21996410191059113,0.9828247427940369,0.6842038035392761,0.8130762577056885,-0.028470870107412338,0.9015271067619324,0.6074396371841431,0.810061514377594,0.22361299395561218,0.9366877675056458,0.6744109988212585,0.8383891582489014,-0.19467346370220184,0.9851420521736145,0.5436254739761353,0.8185299038887024,0.09717109054327011,0.9765790700912476
0.5947966575622559,0.11147962510585785,-0.24822190403938293,0.9999914765357971,0.6031744480133057,0.09561696648597717,-0.24014344811439514,0.9999766945838928,0.6085774302482605,0.09497810900211334,-0.24022500216960907,0.9999776482582092,0.6140128374099731,0.09457369893789291,-0.2402465045452118,0.9999804496765137,0.5908965468406677,0.097407765686512,-0.22191402316093445,0.9999759197235107,0.5882629752159119,0.0977877750992775,-0.2218666523694992,0.9999691247940063,0.5856103301048279,0.09810076653957367,-0.22185640037059784,0.9999679923057556,0.6254676580429077,0.1029587984085083,-0.16153600811958313,0.999981164932251,0.5866906046867371,0.10673852264881134,-0.07578815519809723,0.9999184608459473,0.6060717105865479,0.1287340372800827,-0.2176961451768875,0.9999924898147583,0.5906298160552979,0.12956909835338593,-0.19306142628192902,0.9999862909317017,0.6687919497489929,0.19318388402462006,-0.1679536998271942,0.9999948740005493,0.5643079876899719,0.22552165389060974,0.06900160014629364,0.9999329447746277,0.6859585046768188,0.3127889633178711,-0.20814263820648193,0.9981679916381836,0.555109441280365,0.3481488525867462,0.13885529339313507,0.8247276544570923,0.677356481552124,0.4212760329246521,-0.34438443183898926,0.994752049446106,0.5435307621955872,0.45141875743865967,0.00789436511695385,0.9185621738433838,0.6802573800086975,0.4627745449542999,-0.3977661728858948,0.9881617426872253,0.5390675663948059,0.48614057898521423,-0.021156713366508484,0.8742406964302063,0.6665858030319214,0.45950213074684143,-0.42567330598831177,0.9883291721343994,0.5431210398674011,0.4839210510253906,-0.06841465085744858,0.8799139261245728,0.6611157059669495,0.449846476316452,-0.35661250352859497,0.9819239377975464,0.5460151433944702,0.474319726228714,-0.015063872560858727,0.864617645740509,0.6555728912353516,0.4333345293998718,-0.08090315759181976,0.9997596144676208,0.5925849676132202,0.44151848554611206,0.08100681006908417,0.9996851682662964,0.6699241399765015,0.6174271702766418,-0.12957456707954407,0.9937595129013062,0.5869705080986023,0.6154940128326416,0.07865981012582779,0.9772253036499023,0.6857725977897644,0.790193498134613,-0.026480581611394882,0.9926286339759827,0.5985568165779114,0.7825174331665039,0.22050543129444122,0.9831529259681702,0.6835529208183289,0.8130642771720886,-0.027910549193620682,0.902435302734375,0.6074408292770386,0.8098514676094055,0.22408156096935272,0.9372747540473938,0.6744619607925415,0.838455855846405,-0.19399620592594147,0.9853788018226624,0.54376620054245,0.818497359752655,0.09762956202030182,0.976961076259613
0.5944368243217468,0.1110418364405632,-0.24960482120513916,0.9999913573265076,0.6028163433074951,0.09528025984764099,-0.2427423745393753,0.9999763369560242,0.6082049012184143,0.09461770206689835,-0.2428320348262787,0.9999772906303406,0.6136552095413208,0.0941992700099945,-0.24286720156669617,0.9999801516532898,0.5905274748802185,0.09707491844892502,-0.22343459725379944,0.9999756813049316,0.587931752204895,0.09745476394891739,-0.22339430451393127,0.9999688267707825,0.5852097868919373,0.09780026972293854,-0.22340020537376404,0.999967634677887,0.6250640153884888,0.10269199311733246,-0.16778379678726196,0.9999808073043823,0.5862195491790771,0.1065353974699974,-0.07830683887004852,0.9999178051948547,0.605791449546814,0.12846334278583527,-0.2205754965543747,0.9999923706054688,0.5902872085571289,0.1291617751121521,-0.19467756152153015,0.9999859929084778,0.6684058904647827,0.19303637742996216,-0.17842808365821838,0.999994695186615,0.5639141798019409,0.2254159152507782,0.06836095452308655,0.9999316930770874,0.6859564781188965,0.3126140832901001,-0.22110101580619812,0.9981926083564758,0.5549026727676392,0.3483218848705292,0.13828568160533905,0.824444591999054,0.6773089170455933,0.4210120141506195,-0.3569768965244293,0.9948117733001709,0.543504536151886,0.45180022716522217,0.0077176340855658054,0.9192460775375366,0.6801601648330688,0.46269285678863525,-0.4110011160373688,0.9882602095603943,0.5390766859054565,0.4863367974758148,-0.021251756697893143,0.8752802610397339,0.6664048433303833,0.45929813385009766,-0.437615305185318,0.9884269833564758,0.5431143641471863,0.48404356837272644,-0.06841261684894562,0.880893886089325,0.6609545946121216,0.4496152102947235,-0.36849915981292725,0.982052743434906,0.5459859371185303,0.4744637906551361,-0.015124127268791199,0.8655686974525452,0.6555616855621338,0.43358558416366577,-0.08261127769947052,0.9997555017471313,0.5925849080085754,0.4417290687561035,0.08271518349647522,0.9996828436851501,0.6700146198272705,0.6175466179847717,-0.13872534036636353,0.9936532974243164,0.5867821574211121,0.6156672835350037,0.07899416983127594,0.9768555164337158,0.6870473027229309,0.79095458984375,-0.03724180907011032,0.9924303293228149,0.5984284281730652,0.7825340032577515,0.2284936159849167,0.9826332330703735,0.6860767006874084,0.813778817653656,-0.03852197527885437,0.9030246734619141,0.6074403524398804,0.8099405169487,0.23313729465007782,0.9365778565406799,0.6769927740097046,0.8386648893356323,-0.20231612026691437,0.9850357174873352,0.5433517694473267,0.8182611465454102,0.11040958017110825,0.9761176109313965
0.5932676792144775,0.11099359393119812,-0.23251061141490936,0.9999915361404419,0.6016355156898499,0.09527217596769333,-0.22630032896995544,0.9999768733978271,0.6070308089256287,0.0945926234126091,-0.22638726234436035,0.9999777674674988,0.6125228404998779,0.09416118264198303,-0.22641897201538086,0.9999805688858032,0.5897082686424255,0.09706496447324753,-0.20614281296730042,0.9999762773513794,0.5872371196746826,0.09743941575288773,-0.20609161257743835,0.9999696016311646,0.5843538045883179,0.0977894738316536,-0.20608723163604736,0.9999684691429138,0.6243312954902649,0.10266350209712982,-0.15626686811447144,0.999981164932251,0.5858502388000488,0.10650254040956497,-0.062028516083955765,0.9999202489852905,0.6045566201210022,0.12845788896083832,-0.20513010025024414,0.9999925494194031,0.5894203186035156,0.1291351467370987,-0.1779835969209671,0.9999862909317017,0.6679608225822449,0.19281622767448425,-0.17004689574241638,0.9999947547912598,0.5637550354003906,0.22540995478630066,0.08090086281299591,0.9999326467514038,0.6856141090393066,0.3122648596763611,-0.21857962012290955,0.9981984496116638,0.5545133352279663,0.348321795463562,0.14836189150810242,0.8234701752662659,0.6768873333930969,0.42098453640937805,-0.3558606505393982,0.9948567152023315,0.5434420108795166,0.451835572719574,0.019419388845562935,0.9198222756385803,0.6799640655517578,0.4625419080257416,-0.40961509943008423,0.9883692860603333,0.5390631556510925,0.48633772134780884,-0.0090646268799901,0.8761947154998779,0.6660937070846558,0.459171861410141,-0.4351661205291748,0.9885233044624329,0.5430947542190552,0.4840694069862366,-0.05470624566078186,0.8817207217216492,0.6605538129806519,0.44949644804000854,-0.3668941557407379,0.9821780323982239,0.5459647178649902,0.4744820296764374,-0.002972197951748967,0.8662890791893005,0.6549757719039917,0.4337311089038849,-0.08275525271892548,0.9997599124908447,0.5921809673309326,0.441764771938324,0.08285762369632721,0.9996883273124695,0.6700454354286194,0.6175177693367004,-0.1384555548429489,0.9937005043029785,0.5868979692459106,0.6161006093025208,0.08184625208377838,0.9770559668540955,0.6870822310447693,0.791141152381897,-0.04072371870279312,0.9924584031105042,0.5987069010734558,0.7822487354278564,0.23364956676959991,0.9825564026832581,0.6860039234161377,0.8138182759284973,-0.04255390912294388,0.9030320644378662,0.6076614856719971,0.8093041181564331,0.2384507656097412,0.9363653659820557,0.6767126321792603,0.8386961221694946,-0.20848628878593445,0.9850506782531738,0.5445691347122192,0.8184607028961182,0.11689885705709457,0.9760575890541077
0.5922929644584656,0.11056136339902878,-0.24245694279670715,0.9999917149543762,0.6005169749259949,0.09499462693929672,-0.23715119063854218,0.9999773502349854,0.6058474779129028,0.09434805810451508,-0.23723118007183075,0.999978244304657,0.6113418340682983,0.09397534281015396,-0.23724667727947235,0.9999809861183167,0.5890107154846191,0.09658428281545639,-0.21656830608844757,0.9999767541885376,0.5865994095802307,0.09693480283021927,-0.21650175750255585,0.9999701976776123,0.5836114287376404,0.0973137617111206,-0.2164996862411499,0.9999690651893616,0.6234113574028015,0.10265929996967316,-0.1690863072872162,0.9999814629554749,0.5853425860404968,0.10638772696256638,-0.07478243857622147,0.9999216794967651,0.6032509207725525,0.12813235819339752,-0.2168794423341751,0.9999927878379822,0.588532567024231,0.1286478489637375,-0.18924358487129211,0.9999865889549255,0.6673306226730347,0.1927623152732849,-0.17940844595432281,0.9999948143959045,0.5628038644790649,0.22541259229183197,0.0667271539568901,0.999932587146759,0.6850709915161133,0.3119693994522095,-0.22276237607002258,0.998223066329956,0.554266095161438,0.34833335876464844,0.13738663494586945,0.8228139281272888,0.6760031580924988,0.4208989441394806,-0.35960328578948975,0.9948956966400146,0.5432621240615845,0.45184627175331116,0.010219248943030834,0.9196531176567078,0.6791597604751587,0.46224281191825867,-0.41295498609542847,0.9884452223777771,0.5389897227287292,0.48633891344070435,-0.01822267659008503,0.8760058879852295,0.6652754545211792,0.45878511667251587,-0.43946903944015503,0.988594651222229,0.5430067777633667,0.48409339785575867,-0.06494692713022232,0.8815292119979858,0.6598336100578308,0.4491119384765625,-0.37104377150535583,0.9822722673416138,0.5458550453186035,0.4745049774646759,-0.01252101082354784,0.8659597039222717,0.6540583372116089,0.43379297852516174,-0.08273312449455261,0.9997631907463074,0.5915724039077759,0.4417754113674164,0.0828353688120842,0.9996888637542725,0.6693275570869446,0.6175650358200073,-0.13786590099334717,0.9938801527023315,0.5867049694061279,0.6166443228721619,0.09915398806333542,0.9774158000946045,0.687073290348053,0.7914692759513855,-0.04146263748407364,0.9926690459251404,0.5988475680351257,0.781992495059967,0.2543952465057373,0.9826921224594116,0.6859711408615112,0.8141380548477173,-0.04399760067462921,0.9038978219032288,0.6078506708145142,0.8084716796875,0.2593458294868469,0.9366059899330139,0.6759227514266968,0.8387417197227478,-0.21468932926654816,0.9853664636611938,0.5460343360900879,0.818639874458313,0.13592873513698578,0.9763728380203247
0.5915106534957886,0.11029316484928131,-0.243656188249588,0.999991774559021,0.5997376441955566,0.09488485753536224,-0.23740467429161072,0.9999774098396301,0.6050205826759338,0.09422281384468079,-0.23748762905597687,0.9999783039093018,0.6105071902275085,0.09385538101196289,-0.23750725388526917,0.9999810457229614,0.5883803963661194,0.09650971740484238,-0.2176055610179901,0.9999768137931824,0.585944652557373,0.0968853309750557,-0.2175447940826416,0.9999703168869019,0.5828402638435364,0.09728603810071945,-0.2175404131412506,0.9999691843986511,0.6225939989089966,0.1026393249630928,-0.1680423617362976,0.9999814033508301,0.5846892595291138,0.10637443512678146,-0.07485358417034149,0.9999217391014099,0.6024442911148071,0.12781600654125214,-0.2166924774646759,0.999992847442627,0.5877633690834045,0.12834100425243378,-0.1899099051952362,0.9999867081642151,0.6667152643203735,0.19275450706481934,-0.17924553155899048,0.9999948740005493,0.5621627569198608,0.22495834529399872,0.06678296625614166,0.9999324679374695,0.6845662593841553,0.31203100085258484,-0.22074779868125916,0.9982395172119141,0.5540152788162231,0.3482491075992584,0.1373668909072876,0.822333037853241,0.6752573847770691,0.42083844542503357,-0.3543156087398529,0.9949421286582947,0.5430935621261597,0.4510284960269928,0.009694569744169712,0.9201893210411072,0.6786416172981262,0.46219560503959656,-0.40747636556625366,0.9885534048080444,0.5389003753662109,0.48608627915382385,-0.019169677048921585,0.8769235014915466,0.6646114587783813,0.45872101187705994,-0.4346500039100647,0.9886948466300964,0.5429040193557739,0.48382407426834106,-0.06610934436321259,0.8824069499969482,0.6589969992637634,0.44896525144577026,-0.3659234046936035,0.9824202060699463,0.5457621812820435,0.47409898042678833,-0.013147613033652306,0.866804838180542,0.6533094644546509,0.43438369035720825,-0.08274278789758682,0.9997659921646118,0.5910903811454773,0.4419826865196228,0.08284544199705124,0.9996896982192993,0.6692685484886169,0.6176459789276123,-0.13713409006595612,0.9940184950828552,0.5865524411201477,0.616908073425293,0.1046958714723587,0.9776575565338135,0.686816394329071,0.7914314866065979,-0.03962334990501404,0.9927988648414612,0.5988553762435913,0.7818388342857361,0.2589361071586609,0.9828140139579773,0.6857789754867554,0.8140423893928528,-0.041896186769008636,0.9040085673332214,0.6078854203224182,0.808140754699707,0.2637072503566742,0.9369951486587524,0.675076961517334,0.8385199308395386,-0.2116502970457077,0.9855767488479614,0.5459952354431152,0.8183811902999878,0.14070048928260803,0.976706862449646
0.5894955992698669,0.11028161644935608,-0.24787981808185577,0.9999918341636658,0.5974565744400024,0.09481195360422134,-0.24276426434516907,0.9999775886535645,0.6025964617729187,0.09415573626756668,-0.2428460568189621,0.9999784231185913,0.608066976070404,0.09379222989082336,-0.24286416172981262,0.999981164932251,0.5867611169815063,0.09637193381786346,-0.22243988513946533,0.9999769926071167,0.5840491056442261,0.09675600379705429,-0.22238251566886902,0.9999704957008362,0.58052659034729,0.09717671573162079,-0.22237727046012878,0.9999694228172302,0.6208449602127075,0.10252358019351959,-0.17422524094581604,0.9999814033508301,0.582988977432251,0.10613563656806946,-0.0803644135594368,0.9999223351478577,0.5999009013175964,0.12770463526248932,-0.22145529091358185,0.9999929666519165,0.5860506892204285,0.12829433381557465,-0.1941564828157425,0.9999868869781494,0.6647145748138428,0.19267214834690094,-0.18368138372898102,0.9999949336051941,0.5607119798660278,0.2238832265138626,0.06214367225766182,0.9999334216117859,0.6831874251365662,0.3119909167289734,-0.22289100289344788,0.9982653260231018,0.5520743131637573,0.34763967990875244,0.13281577825546265,0.8228300213813782,0.6733113527297974,0.420835018157959,-0.35555729269981384,0.9949482083320618,0.5417200326919556,0.4510299563407898,0.006653577089309692,0.9203463792800903,0.677222728729248,0.4620307385921478,-0.40839236974716187,0.9885518550872803,0.5370081663131714,0.48616865277290344,-0.02156485617160797,0.8769927024841309,0.6630374789237976,0.45821771025657654,-0.43541258573532104,0.9886916279792786,0.5411845445632935,0.48403918743133545,-0.0681954175233841,0.8824564814567566,0.6576861143112183,0.44820335507392883,-0.36707669496536255,0.9824153780937195,0.5441452264785767,0.4742108881473541,-0.015918754041194916,0.8667396903038025,0.6498783230781555,0.4343908429145813,-0.08304113149642944,0.9997695088386536,0.5885569453239441,0.4418584704399109,0.08313499391078949,0.9996902346611023,0.6670681238174438,0.6174269318580627,-0.1367723047733307,0.9940249919891357,0.5858269333839417,0.6170862913131714,0.10673819482326508,0.9772205352783203,0.6857075095176697,0.7914615273475647,-0.042570725083351135,0.99286949634552,0.5987396240234375,0.7817917466163635,0.2581560015678406,0.9825737476348877,0.6848674416542053,0.8140405416488647,-0.04512908682227135,0.90471351146698,0.6078413724899292,0.8078708052635193,0.2627711296081543,0.9369319081306458,0.6749895811080933,0.8385226130485535,-0.2146187275648117,0.9857302308082581,0.545966386795044,0.8184973001480103,0.14011523127555847,0.976764976978302
0.5880067348480225,0.11027126014232635,-0.23047363758087158,0.9999920725822449,0.59560626745224,0.09472151100635529,-0.22410047054290771,0.9999781250953674,0.6006706953048706,0.09408514201641083,-0.2241804152727127,0.9999788403511047,0.6061788201332092,0.09373021125793457,-0.2242041528224945,0.9999815821647644,0.5851916670799255,0.0962439700961113,-0.20460295677185059,0.9999776482582092,0.5821037292480469,0.09665460884571075,-0.20453819632530212,0.9999712705612183,0.5783336758613586,0.09711182117462158,-0.20452383160591125,0.9999702572822571,0.6192930936813354,0.1024690568447113,-0.1538066416978836,0.9999817609786987,0.5805663466453552,0.1061028391122818,-0.06248610466718674,0.9999244213104248,0.5982711911201477,0.12768954038619995,-0.20311415195465088,0.9999931454658508,0.5847574472427368,0.1282908320426941,-0.17680248618125916,0.9999872446060181,0.6629568934440613,0.19244462251663208,-0.16759219765663147,0.9999949932098389,0.5587931275367737,0.222511425614357,0.07296626269817352,0.9999350905418396,0.6823388338088989,0.31200045347213745,-0.21277794241905212,0.9982722997665405,0.5506470799446106,0.34676393866539,0.1359209418296814,0.8243710994720459,0.6717525720596313,0.4208584129810333,-0.3441948890686035,0.9949426054954529,0.5406714081764221,0.45098987221717834,0.013138063251972198,0.9211801886558533,0.6758349537849426,0.4619063436985016,-0.39608022570610046,0.9885501861572266,0.535228967666626,0.486205518245697,-0.014925159513950348,0.8780207633972168,0.6618794798851013,0.45793718099594116,-0.4223312437534332,0.9886803030967712,0.5395574569702148,0.4841023087501526,-0.05977379530668259,0.8834038376808167,0.6566805839538574,0.4477593004703522,-0.3555745482444763,0.9824066758155823,0.5427178144454956,0.47426435351371765,-0.008821357041597366,0.8676948547363281,0.6477724313735962,0.4343934953212738,-0.08275333046913147,0.9997726082801819,0.5869138836860657,0.4418708384037018,0.08284570276737213,0.9996941089630127,0.6670712232589722,0.6164382696151733,-0.14438208937644958,0.9940812587738037,0.5835314393043518,0.6186341643333435,0.1024077981710434,0.977419912815094,0.6857066750526428,0.7914613485336304,-0.06182420998811722,0.9928775429725647,0.5982325673103333,0.7818292379379272,0.24493448436260223,0.9825412034988403,0.6848682165145874,0.8138837814331055,-0.06519781053066254,0.904076874256134,0.6076295971870422,0.8078934550285339,0.24891424179077148,0.9368941783905029,0.6747733354568481,0.8384034037590027,-0.23298373818397522,0.9857136011123657,0.5457800030708313,0.8184325695037842,0.1302260458469391,0.9767594933509827
